Provincia;Municipio;Localidad
PONTEVEDRA;LALIN;VILATUXE
PONTEVEDRA;LALIN;CERCIO
PONTEVEDRA;MARIN;MARIN
PONTEVEDRA;MARIN;SEIXO
PONTEVEDRA;MEANO;PAZO (O)
PONTEVEDRA;MEANO;PONTE DENA
PONTEVEDRA;MEIS;VILANOVINA
PONTEVEDRA;MOANA;MOANA
PONTEVEDRA;MOANA;DOMAIO
PONTEVEDRA;MONDARIZ-BALNEARIO;MONDARIZ-BALNEARIO
PONTEVEDRA;MORANA;SANTA LUCIA DE MORANA
PONTEVEDRA;MOS;MOS
PONTEVEDRA;MOS;TAMEIGA (SAN MARTINO)
PONTEVEDRA;MOS;POMBAL
PONTEVEDRA;MOS;PARDELLAS
PONTEVEDRA;MOS;VEIGADANA
PONTEVEDRA;NIGRAN;PRIEGUE
PONTEVEDRA;NIGRAN;BARXA
PONTEVEDRA;NIGRAN;OUTEIRO
PONTEVEDRA;OIA;VILLADESUSO
PONTEVEDRA;PAZOS DE BORBEN;PAZOS
PONTEVEDRA;POIO;POIO
PONTEVEDRA;POIO;POIO DE ARRIBA
PONTEVEDRA;POIO;RAXO
PONTEVEDRA;PONTE CALDELAS;PONTECALDELAS
PONTEVEDRA;PONTE CALDELAS;TOURON
PONTEVEDRA;PONTEAREAS;PONTEAREAS
PONTEVEDRA;PONTECESURES;PONTECESURES
PONTEVEDRA;PONTEVEDRA;PONTEVEDRA
PONTEVEDRA;PONTEVEDRA;PINO BORA
PONTEVEDRA;PONTEVEDRA;SALCEDO (SAN MARTINO)
PONTEVEDRA;PONTEVEDRA;MOURENTE
PONTEVEDRA;PONTEVEDRA;ERMIDA (A)
PONTEVEDRA;PORRINO (O);PORRINO (O)
PONTEVEDRA;PORRINO (O);ATIOS
PONTEVEDRA;PORRINO (O);CASILLA
PONTEVEDRA;PORTAS;SALNES
PONTEVEDRA;REDONDELA;REDONDELA
PONTEVEDRA;REDONDELA;TRASMANO
PONTEVEDRA;RIBADUMIA;RIBADUMIA
PONTEVEDRA;RIBADUMIA;CABANELAS
PONTEVEDRA;RODEIRO;RODEIRO
PONTEVEDRA;SALCEDA DE CASELAS;SALCEDA DE CASELAS
PONTEVEDRA;SALVATERRA DE MINO;SALVATERRA DE MINO
PONTEVEDRA;SALVATERRA DE MINO;GRIXO
PONTEVEDRA;SANXENXO;SANXENXO
PONTEVEDRA;SANXENXO;VINQUINO
PONTEVEDRA;SILLEDA;SILLEDA
PONTEVEDRA;SILLEDA;BANDEIRA
PONTEVEDRA;TOMINO;TOMINO
PONTEVEDRA;TOMINO;TORRON
PONTEVEDRA;TUI;TUI
PONTEVEDRA;TUI;ANTA
PONTEVEDRA;TUI;PUENTE NUEVO
PONTEVEDRA;VALGA;COTO (O)
PONTEVEDRA;VIGO;VIGO
PONTEVEDRA;VIGO;CABRAL-IGLESIA
PONTEVEDRA;VIGO;CASTRO
PONTEVEDRA;VIGO;COMESANA
PONTEVEDRA;VIGO;VERDEAL
PONTEVEDRA;VILA DE CRUCES;VILA DE CRUCES
PONTEVEDRA;VILA DE CRUCES;GRES
PONTEVEDRA;VILABOA;VILABOA
PONTEVEDRA;VILAGARCIA DE AROUSA;VILAGARCIA DE AROUSA
PONTEVEDRA;VILAGARCIA DE AROUSA;BAMIO
PONTEVEDRA;VILAGARCIA DE AROUSA;VILAGARCIA
PONTEVEDRA;VILANOVA DE AROUSA;VILANOVA DE AROUSA
PONTEVEDRA;VILANOVA DE AROUSA;DEIRO
PONTEVEDRA;VILANOVA DE AROUSA;CALEIRO
PONTEVEDRA;VILANOVA DE AROUSA;TERRON (O)
RIOJA (LA);AGONCILLO;AGONCILLO
RIOJA (LA);AGONCILLO;RECAJO
RIOJA (LA);ALBELDA DE IREGUA;ALBELDA DE IREGUA
RIOJA (LA);ALBERITE;ALBERITE
RIOJA (LA);ALCANADRE;ALCANADRE
RIOJA (LA);ALDEANUEVA DE EBRO;ALDEANUEVA DE EBRO
RIOJA (LA);ALFARO;ALFARO
RIOJA (LA);ARNEDO;ARNEDO
RIOJA (LA);AUTOL;AUTOL
RIOJA (LA);BANARES;BANARES
RIOJA (LA);BANOS DE RIO TOBIA;BANOS DE RIO TOBIA
RIOJA (LA);CALAHORRA;CALAHORRA
RIOJA (LA);CENICERO;CENICERO
RIOJA (LA);CERVERA DEL RIO ALHAMA;CERVERA DEL RIO ALHAMA
RIOJA (LA);CERVERA DEL RIO ALHAMA;RINCON OLIVEDO O CASAS
RIOJA (LA);CUZCURRITA DE RIO TIRON;CUZCURRITA-RIO TIRON
RIOJA (LA);FUENMAYOR;FUENMAYOR
RIOJA (LA);HARO;HARO
RIOJA (LA);HORMILLA;HORMILLA
RIOJA (LA);HUERCANOS;HUERCANOS
RIOJA (LA);LARDERO;LARDERO
RIOJA (LA);LOGRONO;LOGRONO
RIOJA (LA);MURILLO DE RIO LEZA;MURILLO DE RIO LEZA
RIOJA (LA);NAJERA;NAJERA
RIOJA (LA);NALDA;NALDA
RIOJA (LA);NAVARRETE;NAVARRETE
RIOJA (LA);PRADEJON;PRADEJON
RIOJA (LA);QUEL;QUEL
RIOJA (LA);REDAL (EL);REDAL (EL)
RIOJA (LA);RINCON DE SOTO;RINCON DE SOTO
RIOJA (LA);SAN ASENSIO;SAN ASENSIO
RIOJA (LA);SAN VICENTE DE LA SONSIERRA;SAN VICENTE DE LA SONSIERRA
RIOJA (LA);TIRGO;TIRGO
RIOJA (LA);VILLAMEDIANA DE IREGUA;PUENTE MADRE
RIOJA (LA);VILLANUEVA DE CAMEROS;VILLANUEVA DE CAMEROS
RIOJA (LA);VILLAR DE TORRE;VILLAR DE TORRE
RIOJA (LA);VINIEGRA DE ABAJO;VINIEGRA DE ABAJO
SALAMANCA;ALBA DE TORMES;ALBA DE TORMES
SALAMANCA;ALBERCA (LA);ALBERCA (LA)
SALAMANCA;ALDEALENGUA;ALDEALENGUA
SALAMANCA;ALDEANUEVA DE FIGUEROA;ALDEANUEVA DE FIGUEROA
SALAMANCA;ALDEATEJADA;ALDEATEJADA
SALAMANCA;ALDEHUELA DE LA BOVEDA;ALDEHUELA DE LA BOVEDA
SALAMANCA;ARAPILES;ARAPILES
SALAMANCA;ARAPILES;TORRES (LAS)
SALAMANCA;BARRUECOPARDO;BARRUECOPARDO
SALAMANCA;BEJAR;BEJAR
SALAMANCA;BUENAVISTA;CUATRO CALZADAS
SALAMANCA;CABRERIZOS;CABRERIZOS
SALAMANCA;CALVARRASA DE ABAJO;CALVARRASA DE ABAJO
SALAMANCA;CALVARRASA DE ARRIBA;CALVARRASA DE ARRIBA
SALAMANCA;CALZADA DE VALDUNCIEL;CALZADA DE VALDUNCIEL
SALAMANCA;CANTALPINO;CANTALPINO
SALAMANCA;CARBAJOSA DE LA SAGRADA;CARBAJOSA DE LA SAGRADA
SALAMANCA;CASTELLANOS DE MORISCOS;CASTELLANOS DE MORISCOS
SALAMANCA;CIUDAD RODRIGO;VALDECARPINTEROS
SALAMANCA;CIUDAD RODRIGO;CIUDAD RODRIGO
SALAMANCA;ENCINAS DE ABAJO;ENCINAS DE ABAJO
SALAMANCA;ESPEJA;ESPEJA
SALAMANCA;FRESNO ALHANDIGA;FRESNO-ALHANDIGA
SALAMANCA;FUENTE DE SAN ESTEBAN (LA);FUENTE DE SAN ESTEBAN (LA)
SALAMANCA;FUENTES DE ONORO;FUENTES DE ONORO
SALAMANCA;FUENTES DE ONORO;NUEVO POBLADO
SALAMANCA;GALINDO Y PERAHUY;MONTE LA RAD
SALAMANCA;GUIJUELO;GUIJUELO
SALAMANCA;LEDESMA;LEDESMA
SALAMANCA;LINARES DE RIOFRIO;LINARES DE RIOFRIO
SALAMANCA;LUMBRALES;LUMBRALES
SALAMANCA;MACHACON;FRANCOS VIEJO
SALAMANCA;MACOTERA;MACOTERA
SALAMANCA;MARTIN DE YELTES;CASTILLEJO DE YELTES
SALAMANCA;MARTIN DE YELTES;MARTIN DE YELTES
SALAMANCA;MASUECO;MASUECO
SALAMANCA;MONTEJO;MONTEJO
SALAMANCA;PEDROSILLO EL RALO;PEDROSILLO EL RALO
SALAMANCA;PENARANDA DE BRACAMONTE;PENARANDA DE BRACAMONTE
SALAMANCA;PUERTO DE BEJAR;PUERTO DE BEJAR
SALAMANCA;ROBLEDA;ROBLEDA
SALAMANCA;ROBLIZA DE COJOS;ROBLIZA DE COJOS
SALAMANCA;SALAMANCA;SALAMANCA
SALAMANCA;SANCTI-SPIRITUS;SANCTI-SPIRITUS
SALAMANCA;SANTA MARTA DE TORMES;SANTA MARTA DE TORMES
SALAMANCA;TAMAMES;TAMAMES
SALAMANCA;TRABANCA;TRABANCA
SALAMANCA;VALDECARROS;VALDECARROS
SALAMANCA;VECINOS;VECINOS
SALAMANCA;VILLAFLORES;VILLAFLORES
SALAMANCA;VILLAMAYOR;VILLAMAYOR
SALAMANCA;VILLAR DE PERALONSO;VILLAR DE PERALONSO
SALAMANCA;VILLARES DE LA REINA;VILLARES DE LA REINA
SALAMANCA;VILLARES DE LA REINA;POLIGONO INDUSTRIAL LOS VILLARES
SALAMANCA;VILLARES DE LA REINA;ALDEASECA DE ARMUNA
SALAMANCA;VILLARMAYOR;VILLARMAYOR
SALAMANCA;VILLORIA;VILLORIA
SALAMANCA;VITIGUDINO;VITIGUDINO
SANTA CRUZ DE TENERIFE;ADEJE;ADEJE
SANTA CRUZ DE TENERIFE;ADEJE;FANABE
SANTA CRUZ DE TENERIFE;ADEJE;PLAYA DE LAS AMERICAS
SANTA CRUZ DE TENERIFE;ADEJE;TIJOCO BAJO
SANTA CRUZ DE TENERIFE;ADEJE;CALDERA (LA)
SANTA CRUZ DE TENERIFE;ALAJERO;ALAJERO
SANTA CRUZ DE TENERIFE;ARAFO;ARAFO
SANTA CRUZ DE TENERIFE;ARAFO;HIDALGA (LA)
SANTA CRUZ DE TENERIFE;ARICO;ARICO
SANTA CRUZ DE TENERIFE;ARICO;CISNERA
SANTA CRUZ DE TENERIFE;ARICO;ARICO NUEVO
SANTA CRUZ DE TENERIFE;ARICO;PORIS DE ABONA
SANTA CRUZ DE TENERIFE;ARONA;ARONA
SANTA CRUZ DE TENERIFE;ARONA;CAMELLA(LA)
SANTA CRUZ DE TENERIFE;ARONA;VALLE DE SAN LORENZO
SANTA CRUZ DE TENERIFE;ARONA;CABO BLANCO
SANTA CRUZ DE TENERIFE;ARONA;CRISTIANOS(LOS)
SANTA CRUZ DE TENERIFE;ARONA;PLAYA DE LAS AMERICAS (ARONA)
SANTA CRUZ DE TENERIFE;ARONA;COSTA DEL SILENCIO
SANTA CRUZ DE TENERIFE;BARLOVENTO;BARLOVENTO
SANTA CRUZ DE TENERIFE;BRENA ALTA;BRENA ALTA
SANTA CRUZ DE TENERIFE;BRENA ALTA;SAN PEDRO DE BRENA ALTA
SANTA CRUZ DE TENERIFE;BRENA ALTA;BRENA
SANTA CRUZ DE TENERIFE;BUENAVISTA DEL NORTE;BUENAVISTA DEL NORTE
SANTA CRUZ DE TENERIFE;CANDELARIA;CANDELARIA
SANTA CRUZ DE TENERIFE;CANDELARIA;CALETILLAS (LAS)
SANTA CRUZ DE TENERIFE;CANDELARIA;BARRANCO HONDO
SANTA CRUZ DE TENERIFE;FASNIA;FASNIA
SANTA CRUZ DE TENERIFE;FRONTERA;FRONTERA
SANTA CRUZ DE TENERIFE;FRONTERA;PINAR (EL)
SANTA CRUZ DE TENERIFE;GARACHICO;GARACHICO
SANTA CRUZ DE TENERIFE;GARAFIA;GARAFIA
SANTA CRUZ DE TENERIFE;GRANADILLA DE ABONA;AEROPUERTO REINA SOFIA (SANTA CRUZ DE TENERIFE)
SANTA CRUZ DE TENERIFE;GRANADILLA DE ABONA;GRANADILLA DE ABONA
SANTA CRUZ DE TENERIFE;GRANADILLA DE ABONA;MEDANO (EL)
SANTA CRUZ DE TENERIFE;GUANCHA (LA);GUANCHA (LA)
SANTA CRUZ DE TENERIFE;GUANCHA (LA);SANTO DOMINGO
SANTA CRUZ DE TENERIFE;GUIA DE ISORA;GUIA DE ISORA
SANTA CRUZ DE TENERIFE;GUIA DE ISORA;CHIO
SANTA CRUZ DE TENERIFE;GUIA DE ISORA;PLAYA DE SAN JUAN
SANTA CRUZ DE TENERIFE;GUIA DE ISORA;ALCALA
SANTA CRUZ DE TENERIFE;GUIMAR;GUIMAR
SANTA CRUZ DE TENERIFE;GUIMAR;ESCOBONAL (EL)
SANTA CRUZ DE TENERIFE;HERMIGUA;HERMIGUA
SANTA CRUZ DE TENERIFE;ICOD DE LOS VINOS;ICOD DE LOS VINOS
SANTA CRUZ DE TENERIFE;LLANOS DE ARIDANE (LOS);LLANOS DE ARIDANE (LOS)
SANTA CRUZ DE TENERIFE;MATANZA DE ACENTEJO (LA);MATANZA DE ACENTEJO (LA)
SANTA CRUZ DE TENERIFE;MATANZA DE ACENTEJO (LA);GUIA
SANTA CRUZ DE TENERIFE;OROTAVA (LA);OROTAVA (LA)
SANTA CRUZ DE TENERIFE;OROTAVA (LA);SAN JERONIMO
SANTA CRUZ DE TENERIFE;OROTAVA (LA);PERDOMA (LA)
SANTA CRUZ DE TENERIFE;PASO (EL);PASO (EL)
SANTA CRUZ DE TENERIFE;PUERTO DE LA CRUZ;PUERTO DE LA CRUZ
SANTA CRUZ DE TENERIFE;PUNTAGORDA;PUNTAGORDA
SANTA CRUZ DE TENERIFE;PUNTALLANA;PUNTALLANA
SANTA CRUZ DE TENERIFE;REALEJOS (LOS);REALEJOS (LOS)
SANTA CRUZ DE TENERIFE;REALEJOS (LOS);CRUZ SANTA
SANTA CRUZ DE TENERIFE;REALEJOS (LOS);ICOD EL ALTO
SANTA CRUZ DE TENERIFE;REALEJOS (LOS);PALO BLANCO-LLANADAS
SANTA CRUZ DE TENERIFE;ROSARIO (EL);ROSARIO (EL)
SANTA CRUZ DE TENERIFE;SAN ANDRES Y SAUCES;SAUCES (LOS)
SANTA CRUZ DE TENERIFE;SAN CRISTOBAL DE LA LAGUNA;LA LAGUNA
SANTA CRUZ DE TENERIFE;SAN CRISTOBAL DE LA LAGUNA;SAN CRISTOBAL
SANTA CRUZ DE TENERIFE;SAN CRISTOBAL DE LA LAGUNA;CUESTA, LA
SANTA CRUZ DE TENERIFE;SAN CRISTOBAL DE LA LAGUNA;TACO
SANTA CRUZ DE TENERIFE;SAN CRISTOBAL DE LA LAGUNA;GENETO
SANTA CRUZ DE TENERIFE;SAN CRISTOBAL DE LA LAGUNA;BALDIOS, LOS
SANTA CRUZ DE TENERIFE;SAN CRISTOBAL DE LA LAGUNA;GUAMASA
SANTA CRUZ DE TENERIFE;SAN CRISTOBAL DE LA LAGUNA;VALLE DE GUERRA
SANTA CRUZ DE TENERIFE;SAN CRISTOBAL DE LA LAGUNA;TEJINA
SANTA CRUZ DE TENERIFE;SAN CRISTOBAL DE LA LAGUNA;BAJAMAR
SANTA CRUZ DE TENERIFE;SAN JUAN DE LA RAMBLA;SAN JUAN DE LA RAMBLA
SANTA CRUZ DE TENERIFE;SAN MIGUEL DE ABONA;SAN MIGUEL
SANTA CRUZ DE TENERIFE;SAN MIGUEL DE ABONA;CHAFIRAS (LAS)
SANTA CRUZ DE TENERIFE;SAN MIGUEL DE ABONA;ZOCAS (LAS)
SANTA CRUZ DE TENERIFE;SAN SEBASTIAN DE LA GOMERA;SAN SEBASTIAN DE LA GOMERA
SANTA CRUZ DE TENERIFE;SANTA CRUZ DE LA PALMA;SANTA CRUZ DE LA PALMA
SANTA CRUZ DE TENERIFE;SANTA CRUZ DE TENERIFE;SANTA CRUZ DE TENERIFE
SANTA CRUZ DE TENERIFE;SANTA CRUZ DE TENERIFE;EL ROSARIO
SANTA CRUZ DE TENERIFE;SANTA CRUZ DE TENERIFE;ANAZA
SANTA CRUZ DE TENERIFE;SANTA URSULA;SANTA URSULA
SANTA CRUZ DE TENERIFE;SANTIAGO DEL TEIDE;SANTIAGO DEL TEIDE
SANTA CRUZ DE TENERIFE;SANTIAGO DEL TEIDE;TAMAIMO
SANTA CRUZ DE TENERIFE;SAUZAL (EL);EL SAUZAL
SANTA CRUZ DE TENERIFE;SAUZAL (EL);RAVELO
SANTA CRUZ DE TENERIFE;SILOS (LOS);SILOS, LOS
SANTA CRUZ DE TENERIFE;TACORONTE;TACORONTE
SANTA CRUZ DE TENERIFE;TANQUE (EL);EL TANQUE
SANTA CRUZ DE TENERIFE;TAZACORTE;TAZACORTE
SANTA CRUZ DE TENERIFE;TEGUESTE;TEGUESTE CENTRO
SANTA CRUZ DE TENERIFE;TEGUESTE;SOCORRO (EL)
SANTA CRUZ DE TENERIFE;VALLE GRAN REY;CALERA (LA)
SANTA CRUZ DE TENERIFE;VALLEHERMOSO;VALLEHERMOSO
SANTA CRUZ DE TENERIFE;VALLEHERMOSO;CHIPUDE
SANTA CRUZ DE TENERIFE;VALVERDE;VALVERDE DEL HIERRO
SANTA CRUZ DE TENERIFE;VICTORIA DE ACENTEJO (LA);VICTORIA DE ACENTEJO (LA)
SANTA CRUZ DE TENERIFE;VILAFLOR;VILAFLOR
SANTA CRUZ DE TENERIFE;VILLA DE MAZO;LODERO
SEGOVIA;AYLLON;AYLLON
SEGOVIA;BOCEGUILLAS;BOCEGUILLAS
SEGOVIA;CANTALEJO;CANTALEJO
SEGOVIA;CARBONERO EL MAYOR;CARBONERO EL MAYOR
SEGOVIA;CASTILLEJO DE MESLEON;CASTILLEJO DE MESLEON
SEGOVIA;CEREZO DE ABAJO;CEREZO DE ABAJO
SEGOVIA;CHANE;CHANE
SEGOVIA;COCA;COCA
SEGOVIA;COLLADO HERMOSO;COLLADO HERMOSO
SEGOVIA;CUELLAR;CUELLAR
SEGOVIA;ESPINAR (EL);ESPINAR (EL)
SEGOVIA;ESPINAR (EL);SAN RAFAEL
SEGOVIA;FRESNO DE CANTESPINO;FRESNO DE CANTESPINO
SEGOVIA;FUENTEPELAYO;FUENTEPELAYO
SEGOVIA;FUENTESAUCO DE FUENTIDUENA;FUENTESAUCO FUENTIDUENA
SEGOVIA;GARCILLAN;GARCILLAN
SEGOVIA;GOMEZSERRACIN;GOMEZSERRACIN
SEGOVIA;GRAJERA;GRAJERA
SEGOVIA;HONTALBILLA;HONTALBILLA
SEGOVIA;LABAJOS;LABAJOS
SEGOVIA;LASTRILLA (LA);LASTRILLA (LA)
SEGOVIA;MARTIN MUNOZ DE LA DEHESA;MARTIN MUNOZ DE LA DEHESA
SEGOVIA;MARTIN MUNOZ DE LAS POSADAS;MARTIN MUNOZ DE LAS POSADAS
SEGOVIA;MOZONCILLO;MOZONCILLO
SEGOVIA;NAVA DE LA ASUNCION;NAVA DE LA ASUNCION
SEGOVIA;NAVALMANZANO;NAVALMANZANO
SEGOVIA;NAVAS DE SAN ANTONIO;NAVAS DE SAN ANTONIO
SEGOVIA;PALAZUELOS DE ERESMA;PENAS DEL ERIZO
SEGOVIA;PRADALES;CARABIAS
SEGOVIA;PRADENA;PRADENA
SEGOVIA;RIAZA;RIAZA
SEGOVIA;SAN CRISTOBAL DE SEGOVIA;SAN CRISTOBAL DE SEGOVIA
SEGOVIA;SAN ILDEFONSO;SAN ILDEFONSO O LA GRANJA
SEGOVIA;SAN MIGUEL DE BERNUY;SAN MIGUEL DE BERNUY
SEGOVIA;SANGARCIA;SANGARCIA
SEGOVIA;SANTA MARIA LA REAL DE NIEVA;SANTA MARIA LA REAL DE NIEVA
SEGOVIA;SANTO TOME DEL PUERTO;VILLAREJO
SEGOVIA;SEGOVIA;SEGOVIA
SEGOVIA;SEGOVIA;REVENGA
SEGOVIA;SEPULVEDA;SEPULVEDA
SEGOVIA;TOLOCIRIO;TOLOCIRIO
SEGOVIA;TORRECABALLEROS;ALDEHUELA
SEGOVIA;TUREGANO;TUREGANO
SEGOVIA;VALLELADO;VALLELADO
SEGOVIA;VALSECA;VALSECA
SEGOVIA;VALVERDE DEL MAJANO;VALVERDE DEL MAJANO
SEGOVIA;VILLACASTIN;VILLACASTIN
SEVILLA;ALANIS;ALANIS
SEVILLA;ALCALA DE GUADAIRA;ALCALA DE GUADAIRA
SEVILLA;ALCALA DE GUADAIRA;ACEBUCHAL (EL)
SEVILLA;ALCALA DEL RIO;ALCALA DEL RIO
SEVILLA;ALCOLEA DEL RIO;ALCOLEA DEL RIO
SEVILLA;ALGABA (LA);ALGABA (LA)
SEVILLA;ALGAMITAS;ALGAMITAS
SEVILLA;ALMADEN DE LA PLATA;ALMADEN DE LA PLATA
SEVILLA;ALMENSILLA;ALMENSILLA
SEVILLA;ARAHAL;ARAHAL
SEVILLA;AZNALCAZAR;AZNALCAZAR
SEVILLA;AZNALCOLLAR;AZNALCOLLAR
SEVILLA;BADOLATOSA;BADOLATOSA
SEVILLA;BENACAZON;BENACAZON
SEVILLA;BOLLULLOS DE LA MITACION;BOLLULLOS DE LA MITACION
SEVILLA;BORMUJOS;BORMUJOS
SEVILLA;BRENES;BRENES
SEVILLA;CABEZAS DE SAN JUAN (LAS);CABEZAS DE SAN JUAN (LAS)
SEVILLA;CABEZAS DE SAN JUAN (LAS);MARISMILLAS
SEVILLA;CAMAS;CAMAS
SEVILLA;CAMPANA (LA);CAMPANA (LA)
SEVILLA;CANADA ROSAL;CANADA ROSAL
SEVILLA;CANTILLANA;CANTILLANA
SEVILLA;CARMONA;CARMONA
SEVILLA;CARRION DE LOS CESPEDES;CARRION DE LOS CESPEDES
SEVILLA;CASARICHE;CASARICHE
SEVILLA;CASTILBLANCO DE LOS ARROYOS;CASTILBLANCO ARROYOS
SEVILLA;CASTILLEJA DE LA CUESTA;CASTILLEJA DE LA CUESTA
SEVILLA;CASTILLO DE LAS GUARDAS (EL);ARROYO DE LA PLATA
SEVILLA;CASTILLO DE LAS GUARDAS (EL);CASTILLO DE LAS GUARDAS
SEVILLA;CAZALLA DE LA SIERRA;CAZALLA DE LA SIERRA
SEVILLA;CONSTANTINA;CONSTANTINA
SEVILLA;CORIA DEL RIO;CORIA DEL RIO
SEVILLA;CORIPE;CORIPE
SEVILLA;CORONIL (EL);CORONIL (EL)
SEVILLA;CUERVO DE SEVILLA (EL);CUERVO DE SEVILLA (EL)
SEVILLA;DOS HERMANAS;DOS HERMANAS
SEVILLA;DOS HERMANAS;QUINTO
SEVILLA;ECIJA;ECIJA
SEVILLA;ESPARTINAS;ESPARTINAS
SEVILLA;ESTEPA;ESTEPA
SEVILLA;FUENTES DE ANDALUCIA;FUENTES DE ANDALUCIA
SEVILLA;GARROBO (EL);GARROBO (EL)
SEVILLA;GELVES;GELVES
SEVILLA;GERENA;GERENA
SEVILLA;GILENA;GILENA
SEVILLA;GINES;GINES
SEVILLA;GUADALCANAL;GUADALCANAL
SEVILLA;GUILLENA;GUILLENA
SEVILLA;GUILLENA;PAJANOSAS (LAS)
SEVILLA;HUEVAR DEL ALJARAFE;HUEVAR
SEVILLA;ISLA MAYOR;ISLA MAYOR
SEVILLA;LANTEJUELA (LA);LANTEJUELA (LA)
SEVILLA;LEBRIJA;LEBRIJA
SEVILLA;LORA DEL RIO;LORA DEL RIO
SEVILLA;LORA DEL RIO;PRIORATO (EL)
SEVILLA;LUISIANA (LA);LUISIANA (LA)
SEVILLA;MAIRENA DEL ALCOR;MAIRENA DEL ALCOR
SEVILLA;MAIRENA DEL ALJARAFE;MAIRENA DEL ALJARAFE
SEVILLA;MARCHENA;MARCHENA
SEVILLA;MARINALEDA;MARINALEDA
SEVILLA;MARTIN DE LA JARA;MARTIN DE LA JARA
SEVILLA;MOLARES (LOS);MOLARES (LOS)
SEVILLA;MONTELLANO;MONTELLANO
SEVILLA;MORON DE LA FRONTERA;MORON DE LA FRONTERA
SEVILLA;NAVAS DE LA CONCEPCION (LAS);NAVAS DE LA CONCEPCION
SEVILLA;OLIVARES;OLIVARES
SEVILLA;OSUNA;OSUNA
SEVILLA;PALACIOS Y VILLAFRANCA (LOS);PALACIOS Y VILLAFRANCA
SEVILLA;PALACIOS Y VILLAFRANCA (LOS);TROBAL (EL)
SEVILLA;PALACIOS Y VILLAFRANCA (LOS);MARIBANEZ
SEVILLA;PALOMARES DEL RIO;PALOMARES DEL RIO
SEVILLA;PARADAS;PARADAS
SEVILLA;PEDRERA;PEDRERA
SEVILLA;PEDROSO (EL);PEDROSO (EL)
SEVILLA;PENAFLOR;PENAFLOR
SEVILLA;PILAS;PILAS
SEVILLA;PRUNA;PRUNA
SEVILLA;PUEBLA DE CAZALLA (LA);PUEBLA DE CAZALLA (LA)
SEVILLA;PUEBLA DE LOS INFANTES (LA);PUEBLA DE LOS INFANTES
SEVILLA;PUEBLA DEL RIO (LA);PUEBLA DEL RIO (LA)
SEVILLA;REAL DE LA JARA (EL);REAL DE LA JARA (EL)
SEVILLA;RINCONADA (LA);RINCONADA (LA)
SEVILLA;RINCONADA (LA);SAN JOSE DE LA RINCONADA
SEVILLA;RODA DE ANDALUCIA (LA);RODA DE ANDALUCIA (LA)
SEVILLA;RUBIO (EL);RUBIO (EL)
SEVILLA;SALTERAS;SALTERAS
SEVILLA;SAN JUAN DE AZNALFARACHE;SAN JUAN DE AZNALFARACHE
SEVILLA;SANLUCAR LA MAYOR;SANLUCAR LA MAYOR
SEVILLA;SANTIPONCE;SANTIPONCE
SEVILLA;SAUCEJO (EL);SAUCEJO (EL)
SEVILLA;SEVILLA;SEVILLA
SEVILLA;TOCINA;TOCINA
SEVILLA;TOCINA;ROSALES (LOS)
SEVILLA;TOMARES;TOMARES
SEVILLA;UMBRETE;UMBRETE
SEVILLA;UTRERA;UTRERA
SEVILLA;UTRERA;PALMAR DE TROYA (EL)
SEVILLA;UTRERA;TRAJANO
SEVILLA;VALENCINA DE LA CONCEPCION;VALENCINA CONCEPCION
SEVILLA;VILLAMANRIQUE DE LA CONDESA;VILLAMANRIQUE DE LA CONDESA
SEVILLA;VILLANUEVA DE SAN JUAN;VILLANUEVA DE SAN JUAN
SEVILLA;VILLANUEVA DEL RIO Y MINAS;VILLANUEVA RIO Y MINAS
SEVILLA;VILLAVERDE DEL RIO;VILLAVERDE DEL RIO
SEVILLA;VISO DEL ALCOR (EL);VISO DEL ALCOR (EL)
SORIA;ABEJAR;ABEJAR
SORIA;AGREDA;AGREDA
SORIA;ALMARZA;ALMARZA
SORIA;ALMAZAN;ALMAZAN
SORIA;ARCOS DE JALON;ARCOS DE JALON
SORIA;ARCOS DE JALON;MONTUENGA DE SORIA
SORIA;BERLANGA DE DUERO;HORTEZUELA
SORIA;BURGO DE OSMA-CIUDAD DE OSMA;BURGO DE OSMA (EL)
SORIA;CABREJAS DEL PINAR;CABREJAS DEL PINAR
SORIA;CALATANAZOR;ALDEHUELA DE CALATANAZOR
SORIA;COVALEDA;COVALEDA
SORIA;GOLMAYO;GOLMAYO
SORIA;MATALEBRERAS;MATALEBRERAS
SORIA;MEDINACELI;LODARES
SORIA;MEDINACELI;MEDINACELI
SORIA;OLVEGA;OLVEGA
SORIA;RABANOS (LOS);NAVALCABALLO
SORIA;SAN ESTEBAN DE GORMAZ;SAN ESTEBAN DE GORMAZ
SORIA;SAN LEONARDO DE YAGUE;SAN LEONARDO DE YAGUE
SORIA;SAN PEDRO MANRIQUE;SAN PEDRO MANRIQUE
SORIA;SANTA MARIA DE HUERTA;SANTA MARIA DE HUERTA
SORIA;SORIA;SORIA
TARRAGONA;ALCANAR;ALCANAR
TARRAGONA;ALCOVER;ALCOVER
TARRAGONA;ALDEA (L');ALDEA (L')
TARRAGONA;ALFORJA;ALFORJA
TARRAGONA;ALTAFULLA;ALTAFULLA
TARRAGONA;AMETLLA DE MAR (L');AMETLLA DE MAR (L')
TARRAGONA;AMPOLLA (L');AMPOLLA (L')
TARRAGONA;AMPOSTA;AMPOSTA
TARRAGONA;ARBOC (L');ARBOC (L')
TARRAGONA;BATEA;BATEA
